date,open,high,low,close,volume
1999-01-22,0.04006264742540583,0.044712660921198896,0.035531678559715646,0.03755907714366913,2714688000
1999-01-25,0.04053972906942624,0.04197007917821153,0.03755907001233553,0.04149390757083893,510480000
1999-01-26,0.04197008560171665,0.04280521962344637,0.037678116975142936,0.03827425092458725,343200000
1999-01-27,0.03839329888032,0.03934747769530983,0.03624685877972517,0.0381552129983902,244368000
1999-01-28,0.038155206332895604,0.03839329217323318,0.03779716163457125,0.03803524747490883,227520000
1999-01-29,0.03803525386495307,0.038155212743093324,0.03624685853719711,0.03624685853719711,244032000
1999-02-01,0.03624685555617707,0.03720103087499443,0.03624685555617707,0.03696294501423836,154704000
1999-02-02,0.036246847159769974,0.037201022257557274,0.03302809886174487,0.03410131856799126,264096000
1999-02-03,0.033624238684765675,0.03529358913860611,0.03338523519345571,0.034816499799489975,75120000
1999-02-04,0.035293584252145904,0.037678112974080503,0.03481649497908364,0.03672393783926964,181920000
1999-02-05,0.037320074815756464,0.03815520889429439,0.03636681374693774,0.03779716417193413,136848000
1999-02-08,0.0380352495767149,0.03815520844133053,0.03648585453629494,0.03648585453629494,154080000
1999-02-09,0.037201030437508116,0.037439119706778566,0.03457750119359003,0.03505459055304527,86976000
1999-02-10,0.03505459614817691,0.03600877160807089,0.03410133150934264,0.03469746559858322,148224000
1999-02-11,0.03481648658862253,0.03910845372510386,0.03481648658862253,0.037678103893995285,132240000
1999-02-12,0.03815518505119458,0.04006262364041401,0.03815518505119458,0.03982453793287277,109728000
1999-02-16,0.04053972534387105,0.04220907874626467,0.036008754343552545,0.04006263613700867,211008000
1999-02-17,0.03910847424801764,0.03958556365646742,0.03720103425785568,0.03791620954871178,67728000
1999-02-18,0.03910845716051205,0.0395855463605091,0.03743910719345361,0.038512326776981354,70704000
1999-02-19,0.03815518505119458,0.04053971269845967,0.037678095993148926,0.03982453793287277,75360000
1999-02-22,0.04053972534387105,0.04101681455073343,0.03791619352775266,0.04006263613700867,205248000
1999-02-23,0.041016827995019135,0.042805223168850416,0.03863229882236789,0.041970089077949524,138096000
1999-02-24,0.048170397384028875,0.05007875070746635,0.04423556037826853,0.045308779925107956,612768000
1999-02-25,0.0472171558168111,0.04864750981964489,0.043162358050320204,0.043878450989723206,149136000
1999-02-26,0.04435552359669537,0.04578587364630514,0.04149390585418004,0.04185103625059128,172608000
1999-03-01,0.04292425559638484,0.04387843405148846,0.04006263787436318,0.0420900359749794,92160000
1999-03-02,0.04197009539595062,0.04220909893532444,0.04101683416952031,0.04173200950026512,55248000
1999-03-03,0.04197008329755262,0.04197008329755262,0.03863229350167343,0.03887037932872772,61392000
1999-03-04,0.04077782115050898,0.041016824634321554,0.037678117008745446,0.03803524747490883,57360000
1999-03-05,0.038393279920621234,0.04030071896501767,0.038393279920621234,0.04018167778849602,78768000
1999-03-08,0.0391084565649758,0.04197007407814574,0.03839328159748888,0.04077780991792679,75888000
1999-03-09,0.04065877170363731,0.042686169804253535,0.04065877170363731,0.0420900359749794,143184000
1999-03-10,0.04268616882342927,0.04268616882342927,0.040777811957071426,0.04137394577264786,235344000
1999-03-11,0.04065876863488895,0.04137394360059375,0.03958554565906525,0.03958554565906525,54288000
1999-03-12,0.039824557923792525,0.039824557923792525,0.03815520420414103,0.03887037932872772,90768000
1999-03-15,0.03982454428471726,0.04101680829851082,0.039585540896092834,0.04053971916437149,108816000
1999-03-16,0.04077779995281526,0.04125488902895822,0.03887036129124142,0.039228405803442,79152000
1999-03-17,0.039585552660637804,0.04030072775283699,0.03851233290630475,0.03946651145815849,51360000
1999-03-18,0.0395855427761875,0.040539721089784354,0.03863228210574376,0.03994359076023102,46320000
1999-03-19,0.03982455035520218,0.041254900332539916,0.03982455035520218,0.04006263613700867,105312000
1999-03-22,0.04089686349461759,0.04101682234591162,0.03887037932872772,0.03887037932872772,36672000
1999-03-23,0.03910846949883251,0.03910846949883251,0.03577067933228703,0.03648585453629494,163968000
1999-03-24,0.03624685853719711,0.03648585864984844,0.03481650455660356,0.03624685853719711,60864000
1999-03-25,0.03612780395312915,0.03815520224714277,0.03600875934005093,0.03672393783926964,40320000
1999-03-26,0.037201014635348466,0.040062631932985926,0.037201014635348466,0.03994359076023102,88272000
1999-03-29,0.04113585874438286,0.042090033737448636,0.040420680351405704,0.04113585874438286,65952000
1999-03-30,0.04125489611492233,0.04161294068862084,0.037439103904686306,0.037678103893995285,69504000
1999-03-31,0.038870387515987107,0.04077782746445647,0.03708199221177615,0.04030073806643486,153600000
1999-04-01,0.040300730815732044,0.0405397342935511,0.03839329121043952,0.03910846635699272,30432000
1999-04-05,0.03863230248320501,0.03958556365646742,0.03767812366630546,0.03791620954871178,98640000
1999-04-06,0.03827425424116131,0.03839329546588218,0.03624685555617707,0.03696294501423836,69696000
1999-04-07,0.037201018539083794,0.040300721918815154,0.03696293275727731,0.04006263613700867,89280000
1999-04-08,0.04030072072519476,0.04197007407814574,0.03982454917568496,0.04077780991792679,130128000
1999-04-09,0.04101681455073343,0.04101681455073343,0.03982455035520218,0.04006263613700867,48624000
1999-04-12,0.039585549395271556,0.039585549395271556,0.03767811009228878,0.038393285125494,33312000
1999-04-13,0.03910846758162628,0.03910846758162628,0.03624685267366751,0.03684298321604729,36144000
1999-04-14,0.03672393378841708,0.03755906762934353,0.03577066957950592,0.03577066957950592,48288000
1999-04-15,0.03672393783926964,0.03672393783926964,0.03577067352520817,0.03672393783926964,35856000
1999-04-16,0.036485858966999594,0.038512343604022024,0.036485858966999594,0.03791620954871178,38928000
1999-04-19,0.03839329862343009,0.03839329862343009,0.03577068336520897,0.03624685853719711,31296000
1999-04-20,0.03624685247064056,0.03767811703268644,0.0351736291958325,0.035531677305698395,67680000
1999-04-21,0.03553167154220452,0.03624684659114012,0.03529358232902141,0.03612780198454857,37488000
1999-04-22,0.036246857862566845,0.036246857862566845,0.03422037328087665,0.03457750380039215,227184000
1999-04-23,0.03445844904052812,0.03457749364918922,0.03267005427109191,0.032909054309129715,126048000
1999-04-26,0.03290905145075039,0.03338522643272214,0.03052360879245617,0.031239701434969902,123504000
1999-04-27,0.031954888590983416,0.034816503908595184,0.03147779919556035,0.03457750380039215,226944000
1999-04-28,0.03481650651727233,0.03481650651727233,0.03326619698254848,0.03433942049741745,120096000
1999-04-29,0.03445846173863226,0.03457750639116187,0.03362424517250335,0.03433942049741745,48144000
1999-04-30,0.034697458581243956,0.036246853584648735,0.034458455089934,0.034816499799489975,99312000
1999-05-03,0.03517363177636621,0.03517363177636621,0.034101326066363416,0.03505459055304527,33840000
1999-05-04,0.035054580589523585,0.035054580589523585,0.03243196632325665,0.033147141337394714,96048000
1999-05-05,0.03338522591183504,0.033862315118312836,0.03147778672917254,0.033862315118312836,144576000
1999-05-06,0.0336242289090853,0.03433940388808248,0.032192961307853936,0.03320666030049324,35616000
1999-05-07,0.03219295689895477,0.03362422430417078,0.03219295689895477,0.03338522091507912,25008000
1999-05-10,0.03314713516909878,0.034101310027930105,0.03314713516909878,0.03338522091507912,19680000
1999-05-11,0.03481650170759391,0.036246855571142614,0.034101326481476714,0.03517363220453262,171744000
1999-05-12,0.03553168325255764,0.036366817415337364,0.035054593848254934,0.03624685853719711,168480000
1999-05-13,0.03624685853719711,0.03720103393448791,0.03612781389137142,0.03624685853719711,69936000
1999-05-14,0.036246860578415335,0.036246860578415335,0.03386233106624777,0.03433942049741745,28464000
1999-05-17,0.03386231026840042,0.03600874915719032,0.03374326568898664,0.03600874915719032,35760000
1999-05-18,0.036366798647276245,0.03815519305208334,0.03529357574671059,0.037678103893995285,151536000
1999-05-19,0.03934745548110166,0.04077780525242524,0.03541261885094231,0.03600874915719032,451728000
1999-05-20,0.036246844827514384,0.036246844827514384,0.03183583249860459,0.033147141337394714,178176000
1999-05-21,0.03267003834526322,0.03267003834526322,0.031477774609733396,0.0324319526553154,303504000
1999-05-24,0.03267004659557496,0.033385221488920064,0.03183582712153714,0.032312002032995224,162624000
1999-05-25,0.03243197543561173,0.03290906138219715,0.03219297193489193,0.03255101665854454,130080000
1999-05-26,0.0324319526553154,0.03410130200232434,0.0324319526553154,0.0324319526553154,104736000
1999-05-27,0.03267006469018173,0.03267006469018173,0.03219297528266907,0.03219297528266907,82320000
1999-05-28,0.032670061292791625,0.032670061292791625,0.03219297193489193,0.03255101665854454,88656000
1999-06-01,0.03243196507830526,0.032670050859451294,0.03195487587276633,0.032670050859451294,98544000
1999-06-02,0.032670035324726614,0.032670035324726614,0.03147777169942856,0.03147777169942856,130128000
1999-06-03,0.032312002032995224,0.03255100201488225,0.031954871702229846,0.032312002032995224,41568000
1999-06-04,0.03255101665854454,0.032670061292791625,0.032312016569139006,0.03255101665854454,78912000
1999-06-07,0.032729574869765694,0.03338522933246057,0.03267005427109191,0.032909054309129715,125136000
1999-06-08,0.03302810206264982,0.034339411112899364,0.03290905744265357,0.033743277192115784,153312000
1999-06-09,0.03386233106624777,0.03505459582233155,0.03386233106624777,0.03433942049741745,95184000
1999-06-10,0.034339413481431054,0.03457749932653145,0.03410132422501655,0.034458454698324203,36096000
1999-06-11,0.03445845232158175,0.034577496941577995,0.03255101276186249,0.033743277192115784,61008000
1999-06-14,0.03380277809982218,0.03386230208079304,0.032192949322472214,0.0324319526553154,51648000
1999-06-15,0.0324319526553154,0.03267003834526322,0.031954863632524394,0.0324319526553154,49296000
1999-06-16,0.032909046011805755,0.03433939918522313,0.03243196028804643,0.03338522091507912,64416000
1999-06-17,0.03314712736805422,0.03362421639084522,0.0324319526553154,0.0324319526553154,74928000
1999-06-18,0.032670051433471396,0.032670051433471396,0.031239701434969902,0.031239701434969902,158736000
1999-06-21,0.03219296501573191,0.032909054309129715,0.0313285279303507,0.032909054309129715,83472000
1999-06-22,0.032909046577461985,0.032909046577461985,0.03159682372833737,0.032312002032995224,193056000
1999-06-23,0.03195487920972326,0.032909054309129715,0.031596831151710816,0.032909054309129715,210912000
1999-06-24,0.0331471540976944,0.0331471540976944,0.03195488940073041,0.03219297528266907,115200000
1999-06-25,0.03195487587276633,0.033028095468760614,0.03195487587276633,0.032670050859451294,73536000
1999-06-28,0.03374327175073346,0.03374327175073346,0.03243196632325665,0.033147141337394714,109152000
1999-06-29,0.03362423477958488,0.03398136180415968,0.03314714549587877,0.033505190163850784,92688000
1999-06-30,0.03457750054555379,0.03648585453629494,0.03386232534154588,0.03648585453629494,269232000
1999-07-01,0.03648585797076988,0.03648585797076988,0.03267006386231197,0.03457750380039215,88992000
1999-07-02,0.035054584622300884,0.03708198294043541,0.03433940952588708,0.03708198294043541,224880000
1999-07-06,0.037439113823781046,0.037439113823781046,0.036723938718748725,0.03720102459192276,198096000
1999-07-07,0.037439119005111134,0.037439119005111134,0.03648585453629494,0.03648585453629494,63120000
1999-07-08,0.03672392847009024,0.037916189115568794,0.03553166441329889,0.037320058792829514,186048000
1999-07-09,0.037201024628234935,0.04077781780028659,0.037201024628234935,0.04048021137714386,211728000
1999-07-12,0.0429242647238378,0.044116529224596884,0.04125491089407822,0.042328134179115295,401040000
1999-07-13,0.04280522053624278,0.04304330979275917,0.040539736138503084,0.042447175830602646,138864000
1999-07-14,0.04244716327087777,0.043401341656341824,0.04053972414317189,0.04077780991792679,137952000
1999-07-15,0.04113586916903825,0.042447174869283594,0.041016824543476105,0.041016824543476105,137040000
1999-07-16,0.04173199164801641,0.04220908087898492,0.04101681662321152,0.04185103625059128,103872000
1999-07-19,0.04197007407814574,0.042090032903088874,0.04053972414317189,0.04077780991792679,43632000
1999-07-20,0.040777811125677535,0.040777811125677535,0.03863228615967093,0.04006263613700867,178752000
1999-07-21,0.03958555445331442,0.03958555445331442,0.03767811490660863,0.03887037932872772,112080000
1999-07-22,0.038632291979831514,0.038632291979831514,0.03672393827619153,0.03708198294043541,213264000
1999-07-23,0.036962938325940865,0.03815520270109309,0.036962938325940865,0.03708198294043541,80256000
1999-07-26,0.03803524431288422,0.03803524431288422,0.03720102459192276,0.03720102459192276,60528000
1999-07-27,0.03720101421012251,0.03743910337553653,0.03672392847009024,0.037320058792829514,98592000
1999-07-28,0.03720103425785568,0.03839329895716155,0.03708199302230984,0.03791620954871178,244224000
1999-07-29,0.03720102765141826,0.03839329213899286,0.03696294181129301,0.03827425092458725,388800000
1999-07-30,0.03827424393283426,0.039347463598638666,0.03815519932886111,0.038393285125494,452304000
1999-08-02,0.03839328220993708,0.03887037141027962,0.03815519643138424,0.038751330226659775,313344000
1999-08-03,0.038751342884289455,0.038751342884289455,0.03743911944957386,0.03779716417193413,255216000
1999-08-04,0.038035250028254655,0.03815520889429439,0.03767811953811673,0.03779716417193413,89952000
1999-08-05,0.03779715469626193,0.038393285125494,0.03720102085571645,0.038393285125494,240576000
1999-08-06,0.03827424393283426,0.03851232972946715,0.03815519932886111,0.038393285125494,183984000
1999-08-09,0.03851232972946715,0.038870374362066334,0.03815519932886111,0.038393285125494,31056000
1999-08-10,0.03863229468825858,0.04077782012791817,0.03839329121043952,0.03910846635699272,212064000
1999-08-11,0.039824569403716176,0.04220909893532444,0.03934747996865686,0.04173200950026512,197712000
