date,open,high,low,close,volume
1995-01-03,2.5837486052217575,2.588895320892334,2.563160744194915,2.588895320892334,3924194
1995-01-04,2.5837500793172063,2.6043377025036802,2.5837500793172063,2.5991902351379395,3249187
1995-01-05,2.594043207104148,2.594043207104148,2.578602304366432,2.583749771118164,1800019
1995-01-06,2.5888954174126746,2.6249239259667463,2.583748701550216,2.6146297454833984,3125881
1995-01-09,2.609482336970292,2.6352169077962766,2.6043356224739567,2.6249232292175293,3061050
1995-01-10,2.6300709643383104,2.6609522616444163,2.6300709643383104,2.640364646911621,4384369
1995-01-11,2.640363410418755,2.640363410418755,2.619775805327219,2.6300697326660156,3669954
1995-01-12,2.630070417369146,2.6352173823784866,2.619776487350464,2.619776487350464,2323754
1995-01-13,2.6249230185826744,2.635216696335414,2.619775805327219,2.6300697326660156,3743684
1995-01-16,2.635216316712763,2.6918319105760165,2.635216316712763,2.655803918838501,5556415
1995-01-17,2.6660972723530603,2.6660972723530603,2.624922322672207,2.635215997695923,3026727
1995-01-18,2.6403639516109125,2.6609515609222663,2.63007027174829,2.650658130645752,2328838
1995-01-19,2.640363410418755,2.650657587343609,2.6300697326660156,2.6300697326660156,1866122
1995-01-20,2.640364646911621,2.6455113634051894,2.6300709643383104,2.640364646911621,3414443
1995-01-23,2.604336633111947,2.6455113634051894,2.604336633111947,2.640364646911621,2876726
1995-01-24,2.6300690353910694,2.640362710414785,2.624922322672207,2.635215997695923,2061886
1995-01-25,2.63007027174829,2.655804845784009,2.63007027174829,2.650658130645752,1702137
1995-01-26,2.66095243519214,2.691833734512329,2.66095243519214,2.691833734512329,4093264
1995-01-27,2.6918322314332985,2.7124198360130096,2.666097912898198,2.676391839981079,3456393
1995-01-30,2.6866865130053985,2.6866865130053985,2.614629745483399,2.6146297454833984,3919110
1995-01-31,2.6146293842699024,2.6506581374327114,2.5837483446029643,2.645510673522949,4450471
1995-02-01,2.6352169077962766,2.640363622292612,2.6197760155490397,2.6249232292175293,2897065
1995-02-02,2.6197763490074464,2.645510673522949,2.6197763490074464,2.645510673522949,2956811
1995-02-03,2.640365438148439,2.671247243881226,2.6352187201125563,2.6712472438812256,2536044
1995-02-06,2.6712460927190445,2.691833205576894,2.6660988777288352,2.68153977394104,3218678
1995-02-07,2.6712451260256898,2.6815388035225194,2.660950949356758,2.676391839981079,3134779
1995-02-08,2.681539009639558,2.6918324383415433,2.660951153891306,2.666098117828369,2834776
1995-02-09,2.671247243881226,2.6815409295392394,2.666100026672846,2.6712472438812256,2828420
1995-02-10,2.6712460927190445,2.691833205576894,2.6660988777288352,2.68153977394104,1712306
1995-02-13,2.6763919613804923,2.707273244857788,2.6763919613804923,2.707273244857788,3928008
1995-02-14,2.717568159103394,2.738155770201103,2.7021272635905147,2.7175681591033936,4564879
1995-02-15,2.702126719146512,2.763889789581299,2.702126719146512,2.763889789581299,5379718
1995-02-16,2.758742277638557,2.758742277638557,2.738155170224098,2.7484488487243652,5197937
1995-02-17,2.7432631911780674,2.7432631911780674,2.701777219772339,2.701777219772339,4332250
1995-02-21,2.7121499488822325,2.7380792622431596,2.706964387973933,2.7277073860168457,7568725
1995-02-22,2.717334410650301,2.7328910827636723,2.717334410650301,2.732891082763672,4646236
1995-02-23,2.7328911368535977,2.743263006210327,2.7277055793798404,2.743263006210327,3339442
1995-02-24,2.7380774487365698,2.7484485636840845,2.7380774487365698,2.743263006210327,4623354
1995-02-27,2.7432634372405547,2.7743777928508377,2.7277060079656352,2.7380778789520264,3635632
1995-02-28,2.7380782396905907,2.7588212299869035,2.7225208083659984,2.7536351680755615,2804267
1995-03-01,2.7277054894908366,2.7795628228076676,2.7277054894908366,2.7640058994293213,2577994
1995-03-02,2.764005374815347,2.764005374815347,2.743262395131729,2.758819818496704,1079249
1995-03-03,2.7432634372405547,2.75363480528739,2.7380778789520264,2.7380778789520264,2646638
